,id,title,transcript
70,XoZwm1jj0TY,악어 톨게이트,[음악] 무슨 일입니까 가던 길가 됐다 안에 가스가 차가지고 그런가 가스 빼야겠다 아 됐다 가스 빠졌다 어이구가 사네 여기 아 저기다가 시체 놓으면 악어 잡을 수 있나 보다 선착순 한 명 자 톨게이트 오늘 한시적으로 운영합니다 선착순 한 명
71,3mOzmqmQUts,진짜 재밌는 이름,이름 말 유명한 거 뭐 있어요 간 것만 하나도 안 웃긴데요 진짜 여러분들이 말한 거 다 후져 후져요 진짜 진짜 재밌는 걸로 할까요 야 비켜 엄마 야 비켜라
72,fe36n4PZhy8,대서특필,미국에서 남자가 여자한테 이렇게 무도회 가자고 하듯이 같이 춘래 이런 걸 권하는게 있었나 봐요 우리나라는 저런게 없잖아요 중학교 때 지금 포크 테스트에서 틀었어요 근데 그걸 남자가 맘에 드는 여자한테 나랑 춘래 이렇게 하지 않잖아요 그냥 강제로 정해지잖아요 그리고 어떻게 손 어떻게 잡아요 부끄러워서 좋고 안 좋고요 문제가 아니고요 부끄 러워 요 물풀에 붙여져가지고 바로 붙는 거예요 사귄다고 공식화되죠 학교 커플이 돼 버리죠 [음악]
73,qgNpLZd7AXo,🎬운전하는 동안은 항상 날씨가 좋아서 기분 좋게 운전 가능🎥,운전하는 동안은 항상 날씨가 좋아서 기분 좋게 운전 가능 만약에 폭우가 와 국민적으로 여론이 어때 침착맨은 호구지역에 가라 폭설이 내려 심장 며칠 동안 국민적 영웅이 된다고 하잖아 근데 그게 좋은게 아니에요 의로운 사람이라는 이미지가 생겨요 이게 되게 안 좋습니다 기대치가 되게 올라가 뭐 까방권 뭐 100개 생겼네 뭐 10개 줍니다 막 발급을 해요 막 자기도 마음대로 하나도 열 개 아니야 까만 건 하나도 없어 내가 이상한 짓 하잖아 바로 그냥 여기야 오히려 기준만 높아져 영화 시나리오네요 평상시 아무렇지 않게 그냥 편하겠어 그러다가 어느 날 야구팀 보는데 막 이기고 있는데 우천 취소가 되려 그래 안 되겠다 출동해야겠다 그렇게 나가니까 사람들이 내 능력에 대한 존재를 알게 돼 정부에서 폭우 지역 폭설 지역에 나를 보내기 시작하는 거지 계속 하다가 국민적 영웅이 된 다음에 이렇게 해피엔딩이 되는 거 같았으나 사람들의 높아진 그 기대치에 갑자기 막 쓰레기를 바닥에 버렸어 바닥에 버리면서 내가 쓰레기가 되면서 그러면서 이제 끝나는 영화가 되는 거죠 그래서 운전하는 동안은 항상 날씨가 좋아서 기분 좋게 운전 가능 한 편 딱 나왔죠
74,-FNvbEIqPUM,좋은 놈 엔딩 호소인,명이 떨어지면 뭐가 안 좋은데 아 나쁜 놈도요 나 나 좋은 놈인데 나 좋은 놈 엔딩 볼 건데요 뭐야 이거 왜 왜 무슨 일입니까 [음악]
75,YaZsDYDJkso,공명전을 하는 이유,아저씨 그런데 연골전이나 공명전 재미없는 거 아저씨도 아시면서 왜 하시는 겁니까 그러시는 겁니까 정말 궁금해서 그럽니다 아니요 정확해야 돼요 니들만 재미없고 저는 재밌어요 그래서 전 재밌으니까 하는 거예요 [음악]
76,ocIiOGV4UgU,주펄류,나는 왜 이렇게 표현을 할 생각을 안 했을까 요것만 있으니까 그냥 다 그냥 압살해버렸잖아 그치 이런 느낌 이런 류는 김계란류 빡빡이 강한 빡빡이가 있고 돌았다 이거 이거 돌았다
77,7O3FEjZwIHI,기적의 풍장,아 진짜 [음악] 묻는 거 없나요 그 매장 없어 여기다 풍자 여기다 풍장 하겠습니다 아이고 어 뭐야 통장 해야 되는데 기다려 봐 어디가 아 잠깐만 충전해야 되는데 여기다 일단 올려놓을게요 여기까지 안 뒤지겠지
78,E_gWnew8kk8,성우처럼 울었나요?,형이 닥쳐 어어어 어 먹고 있어 아 너도 한번 와 어 어 합격자 중에 남씨가 없단다 아 진짜 그때 눈물이 주로 나는데 그때 성우처럼 울었네 이게 뭐야 이게 뭐야 왜 채가 없는 것입니까 정말 없는 것입니까 라디오 드라마 듣는 느낌이었어요 진짜
79,iz5eC9deYb0,주마등 펀치,[음악] 나도 너의 기억 살려주고 싶다 한번 볼까요 아니 점점 더 옛날로 돌아가고 있어 죽을 때가 된 거야 이제 내가 불리한게 내가 젊어서 더 빨리 과거로가
80,cLZp0hz83LY,농~담입니다!,나로도 이제 와서 이런 걸 부탁하는 것도 뻔뻔스럽지만 알았어요 변호 말이군요 부탁해도 되겠나 당연히 받아들이지 않는다 미안하지만 사양하겠어 나로도 뭐야 그렇게 심각해지지 말라고 당연히 농담이잖아 농담입니다 가라앉은 것 같아서 제가 농담 한번 했습니다 어색한 분위기를 부드럽게 하고자 가볍게 농담을 가볍지도 정말이지 다시 해보기만 해 농담입니다
81,_RE_wzjEG-c,레데리 복무신조,자 사건 사고 일으키지 않습니다 스토리 따라만 갑니다 문제 일으키지 않습니다 나는 누구다 돌아온 럭키짱의 간 것마다 전국 싸움 신이지만 내 주먹을 봉인한다 올라탈 수도 있네요 알았어요 미안해요 타는 것도 안 돼 어떻게 숨지 어떻게 숨지 저러고 저지르라고 내가 죽이면 또 지랄하잖아 미친놈한테 도망가요 아 개빡들어 진짜 주먹이 운다 징징징
82,yxzkab-m2WY,안녕! 나는 앵무새야!,제가 아까 밖에 그 앵무새가 있거든요 여기 보셨죠 올 때 이미 꼬마야가 보고 있었어 지나가는데 앵무새가 안녕 나랑 앵무새야 진짜 뚜벅뚜벅 앵무새가 응 안녕 나는 앵무새야 오늘 기분 어때 그래서 꼬마야 계속 말을 걸어 야 미쳤다 봤거든요 꼬마야 아빠가 뒤에서 말하고 있었어 망치로 한대 맞은 거 같더라고 진짜로 애도 안 속는데 칭찬 말만 속고 있었네 아 근데 앵무새처럼 말을 했어요 그 아버지가 안녕 난 앵무새야 이렇게 2톤으로 아 진짜 한대 맞은 거 같더라고
83,F7hAsMLhoCQ,세뇌는 피했지만...,세뇌를 피하려면 예를 들어서 도를 아십니까 그러면 도란 무엇입니까 좋은 오후라가 느껴집니다 결국은 세뇌를 이기려면 끊임없이 의심하고 반증하고 반론을 제기해야 돼요 그래서 계속 안 나가고 아니요 진짜 저 궁금해서 그럼 가시라고요 간다는 것은 출발점과 목적지 중에 어떤 쪽을 말씀하시는 건가요 저기요 저기라는 것은 어떤 방향을 말씀하시는 겁니까 뭐 하는 양반이냐고 양반이라는 것은 이미 사용하지 않는 단어인데 현대 사회에서 어떤 의미를 쓰시는 겁니까 문 닫아 이렇게 돼요 계속 가는 거야
84,YtyfSOYLPhc,잃어버린 이유,나 FC 잃어버릴 것 같은데 옷은 안 잃어버리냐 그러면은 어떻게 어떻게 시인데 어떻게 잃어버려 아니 맨날 잃어버려 나 그래서 이것도 잃어버렸냐 아니 그러니까 가민은 안 잃어버리고 미안해 미안하다고 애기도 혼자 빨리 보내 여기 동의자 빨리 보내 미안하다고
85,Tt9Czce_orU,손가락엔 근육이 없어요,요거는 괜찮은데 전에 쓰던 거는 진짜 조작을 안 했는데 자꾸 이상한 그 버벅거림이 있어 그 더블클릭 그런 거 손가락엔 근육이 없어요 텐더 텐더만 있습니다 아무리 이게 훈련을 해도 여기가 강해지는 거야이 실로 연결돼서 여기가 강해져서 요걸 잘 땡기는 거야 이렇게 이렇게 그래서요 근육을 하는 거야 로니콜먼 손가락 이렇게 뚱뚱해 이렇게 루니콜 먼저 손가락 뚱뚱하냐고 안 그렇잖아요 러닝콜만 노니콜먼은 손가락 근육 훈련 안 냈나 보지 노니컬먼이 누군지는 알아 당신들이
86,UKxXfGEZlAg,말이 안 나와,포탈대 인사이드 둘 다 재밌게 했어요 근데 나는 포탈이 맞다고 봐 포탈은 진짜 ost부터 스토리 플레이 다 완벽해 인사이드는 잘 만들었다 왼쪽은 명작이네 어떤 느낌인지 알겠죠 똑같이 잘 만든 게임인데 이거는 개그만화로 칩시다 이거 재밌다 왼쪽 말은 못해 웃느라 포탈이죠
87,Lf7tS6KE8Uw,시늉도 안 해?,군대에서 자르는 고참이 와서 야 침착맨 못 봤냐 그러면은 여기서 못 봤는데요 끝이잖아요 군대에서는 찾아보겠습니다 하면서 다 뛰어난다 야 너도 못 봐서 못 봤습니다 한번 얘가 괜히 심술라 그래서 찾아보는 신중도 안 해 이게 있어요 그러면은 야 누구 못 봤냐 찾아보겠습니다 다 찾아보는 시늉만 해 그 그 꽁트 뒤에 연기하는 사람들처럼 배경에 막 이렇게 망치질하는 척하면서 그럼 열 받는게 뭐냐면 찾아요 청소도감을 찾고 있어 대충 찾네 자기 신용하는 거에 심취해서 사람이 없을 만한 것도 찾아 막 침상 밑에만 매트리스를 막 열어본다거나 관물대로 여러분들거나 진짜 신용만 하는 거야
88,0mvDWAyhwrE,아 미안해요,미안해요 한번 써버렸어요 안 쓰려고 했는데 미안해요 미안합니다 두 명 죽었는데 한 명 안 쓸 수도 없잖아요 그쵸 미안합니다 미안합니다 미안해요 근데 어차피 제가 풀어줬어도 제가 코너를 돌아가면은 좀 힘들 거예요 아마 이게 도와주는 길일 수도 있어요 손톱 다 뽑히고 죽는게 나아요 그냥 죽는게 나아요
89,dCddAUSOHIQ,우유부단한 놈이군,방송 한번가 볼까요 [음악] [음악]
90,bSTQPQGo50o,락스타에 보내는 영상 편지,안녕하세요 락스타 게임즈 여러분 헬로우 랍스터 게임즈 2022년에 침투부 어워즈 올해의 게임 수상하셨습니다 아직 상을 안 받아 가셨는데 받아가시기 바라겠습니다 you didn't get awars Please get ork [웃음] 관심 있으시면 사람을 보내 받아가시기 바라겠습니다이 뷰 인터레스팅이 감사합니다 땡큐이 영상 편지가 잘 전달됐으면 좋겠어요
91,RokVPRXQJf8,신병 받아라,[음악] 너 뭐야 너 뭐야 나 영매사 나는 야 얌전히 있어 얌전히 있으라고 너 계속 떠들건데 아 또 먹었어 뭐야 뭐야 나 노래 부른다 나 노래 부른다 뭐야 이거 먹지 마 잠깐만 뱉어줘요 [음악]
92,UIc2m3i97sA,미친 소리 할 거면 나가,강연수를 봐줘잉 강연 금이에요 예 이즈리얼을 그러면 1이라고 해요 강연수리 뭐야 강연 금이지 이지라고 하지 미친 소리 할 거면 나가 저부터 나가겠습니다
93,tlKZc1Rdxsw,지옥 시작 댄스,이거 무조건 짓거든요 100% 건설이라 스 [음악] 등장했어요 지옥 시작 지옥 시작이죠
94,dubZ9kUcS70,♪그대는 라 조콘다♬,이 여인이 남편 이름이 조콘다 그래서 그냥 라조콘다 성을 딴 거죠 성 아 이름이 다르군요 이탈리아 사람들은이 그림 얘기를 나조콘다라고 부르고 그러면은 만약에 조용필 님이 이탈리아 사람이었으면 그렇게 불렀겠네요 맞네 진짜 그러네요
95,0hnJWKIuMUs,그런 세상이 왔어요,[음악] 하는 이유 유일하게 사람과의 대화 비슷한 걸 돈으로 체험할 수 있다 환원으로 내가 질문하면 사람한테 말로 답을들을 수 있다 이런 거면 천원은 비싼게 아니다 고맙습니다 아저씨 숙현해주고요 그쵸 옛날에는 물을 사 먹는다는 생각을 전혀 하지 않았어요 우스갯소리로 말했어요 나중에는 물이 귀에서 물을 사 먹는 시대가 오지 않을까 똑같은 거죠 대화를 하는데 돈이 드는 세상이 올까 그런 세상에 왔어요 대화를 하고 싶으면 돈을 내야 돼요 물을 마실만큼 돈을 내야 되는 것처럼 대화를 한만큼 돈을 내야 돼
96,VHeAde8eUdo,이미지 메이킹,꼭이 와중에 또 이런 분이 계세요 태그가 따로 있는데 나만의 특이한 물건을 하려니까 회원 게시판에 물건 자랑을 올리는 사람들이 있어 그럼 이제 어떻게 하냐 이거 이제 한숨을 푹 쉬고 내가 옮겨 줘야 돼요 가끔가다 카페에 이제 글 삭제되는 경우가 있거든요 제가 웬만하면 삭제 안 하려고 하는데 왜냐면 글 쓴 정성이 있으니까 이제 카테고리 안 맞게 하면은 이렇게 친절하게 옮겨 드리지 않고 지웁니다 근데 이거는 이제 이미지 마이크 방송을 켰기 때문에 스위트 스윗한 모습을 좀 보여주는 그런 거죠
97,ULD9zWr0GdY,병건아아아아,꺼지라고 오케이 나도 먹고 싶은데 맞춰버리고 뒤져버리고 오케이 나한테서 오케이 꺼지라기 오케이 내가 있어 내가 해내야 된다 내가 해내야 된다 우주선 치우고 병건 아 얼탱이가 없네 얼탱이가 없다
98,byq42dczlhs,히이익!,너 아빠처럼 되고 싶어 너 먹을 거 안 먹고 어 할 거 안 하고 다 안 먹는다고 하면은 아빠처럼 된다고 그럼 아빠를 너무 우습게 알지 않을까요 수영이는 아빠를 무서워요 눈이 무섭대 눈이 그래서 어떤 느낌이냐 밥을 먹고 있어 밥을 먹고 있는데 갑자기 막 이래 막 이래 그래서 왜 그래 그러니까 눈이 너한테 눈이 너무 무서워서 화난 거 아니냐 그래서 화 안 났는데 왜 눈이 왜 그러냐고 그때처럼 눈 떠 주세요가 아니고 평소 혹시 눈 뜬 것처럼 했다니까 그냥 이렇게 이러고 있는데
99,yk5DRgy-68s,비추천 경로로 안내를 시작합니다,여기로 한번가 볼까 [음악] 근데 갈 수는 있잖아 갈 수 있잖아지도 빨리 가야 되나 빨리 가자 잠깐만 오케이 오케이
100,pjWbIaFDXSw,스트리트 파이터 법,이런 것도 있었어 하는데 개 막혀 왜 막히나 봤더니 어떤 미친놈이 차선 변경하는데 왼쪽이 막혀 있으니까 그냥 대놓고 감방에 넣고서 있는 거야 되게 많거든 그런 거 진짜 내려서 진짜 스트리트 파이터 그거 하고 싶어 그냥 폐차 폐차 만들고 싶어 아니지가 하나를 막고 있는 거야 걔 때문에 옆으로 빠져나오려다가 그 차선도 또 막혀 다 막혀지는 거야 스트리트 파이터법을 만들어야 돼요 그렇게 하는 차량을 발견할 시 10초 이상 그러고 있다 내려서 스트리트 파이터에도 죄를 묻지 않는다는 교통법을 만들어 주면은 괜찮아요 그래서 뒤에 쇠파이프 같은 거 가지고 다니면서 10초 이상 채 바로 내려 다 박살래 이게 자신이 있음 괜찮아요 제가 부수는 동안 제 뒤에 뒤에 있는 사람들이 제 편이 돼 줄 거예요 그 법만 있으면 사람들이 이제 다 가가지고 와 신나서 부쉬러 가는 거지
101,QYQQhdAfhm8,진정시키기,어디까지가 저 새끼는 실패해요 잊었다는 [음악] 왜 보안관이 어디 있었는데 아 제 맘대로 못 하는 거야
102,vjIuLMw6WNY,침착맨인데요?,달변과 토론을 무조건이긴 논리로 못 이길 것 같으면 놀리는 포기하고 말 꼬투리 잡기랑 인신공격을 해서라도 이김 쓰레기인데요 침착맨인데요 쓰레기인데 제 쓰레기예요 아니요 쓰레기는 아닌데 요거 설명대로라면 침착맨인데 못 이길 거 같으면 논리를 포기하고 말꼬리 잡기가 뭡니까 이해가 안 되는데요 이런 상황인데
103,S1NYU8GUYr4,이 악당을 어떻게 할까요?,악당을 잡아 가지고 이제 딱 잡았어 여러분이 악당을 어떻게 할까요 그러면은 애들이 죽어요 무조건 무슨 죽여라 막 이러는데 그 로마 그 시민들처럼
